LineId,Date,Time,Pid,Tid,Level,Component,Content,EventId,EventTemplate,ParameterList,label
1163,06-30,19:49:53.946,1045,1045,D,Zygote  ,Forked child process 3507,b4e7d82f,Forked child process <*>,['3507'],0
1164,06-30,19:49:53.954,626,656,I,ActivityManager,Start proc 3507:com.android.webview:sandboxed_process0:org.chromium.content.app.SandboxedProcessService0:0/u0ai9000 for  {org.chromium.webview_shell/org.chromium.content.app.SandboxedProcessService0:0},1e69af4b,Start proc <*>:<*>:sandboxed_process0:<*>:<*><*> for {<*><*>.<*>:<*>},"['3507:com.android.webview', '', 'org.chromium.content.app.SandboxedProcessService0:0/u0ai9000', 'org', 'chromium.webview_shell/org.chromium.content.app.SandboxedProcessService0:0']",0
1165,06-30,19:49:53.963,440,3459,I,RanchuHwc,"validateDisplay: layer 32 CompositionType 1, fallback to client",e3959746,"validateDisplay: layer <*> CompositionType <*>, fallback to client","['32', '1']",0
1166,06-30,19:49:53.970,1955,1962,I,adbd    ,jdwp connection from 3507,1988aa9f,jdwp connection from <*>,['3507'],0
1167,06-30,19:49:53.980,440,3459,I,RanchuHwc,"validateDisplay: layer 32 CompositionType 1, fallback to client",e3959746,"validateDisplay: layer <*> CompositionType <*>, fallback to client","['32', '1']",0
1168,06-30,19:49:53.984,1090,1386,D,EGL_emulation,app_time_stats: avg=24.33ms min=7.68ms max=307.99ms count=41,09f96292,app_time_stats: <*> <*> <*> count=<*>,"['avg=24.33ms', 'min=7.68ms max=307.99ms', '41']",0
1169,06-30,19:49:53.992,3481,3481,D,CompatibilityChangeReporter,Compat change id reported: 183155436; UID 10058; state: DISABLED,59710913,Compat change id reported: <*>; UID <*>; state: <*>,"['183155436', '10058', 'DISABLED']",0
1170,06-30,19:49:53.994,1955,1962,I,adbd    ,jdwp connection from 3506,1988aa9f,jdwp connection from <*>,['3506'],0
1171,06-30,19:49:53.996,440,3459,I,RanchuHwc,"validateDisplay: layer 32 CompositionType 1, fallback to client",e3959746,"validateDisplay: layer <*> CompositionType <*>, fallback to client","['32', '1']",0
1172,06-30,19:49:54.000,626,2763,D,CompatibilityChangeReporter,Compat change id reported: 168419799; UID 10070; state: DISABLED,59710913,Compat change id reported: <*>; UID <*>; state: <*>,"['168419799', '10070', 'DISABLED']",0
1173,06-30,19:49:53.989,3507,3507,D,CompatibilityChangeReporter,Compat change id reported: 171979766; UID 99000; state: ENABLED,59710913,Compat change id reported: <*>; UID <*>; state: <*>,"['171979766', '99000', 'ENABLED']",0
1174,06-30,19:49:54.013,440,3459,I,RanchuHwc,"validateDisplay: layer 32 CompositionType 1, fallback to client",e3959746,"validateDisplay: layer <*> CompositionType <*>, fallback to client","['32', '1']",0
1175,06-30,19:49:54.028,3506,3506,D,CompatibilityChangeReporter,Compat change id reported: 171979766; UID 10070; state: ENABLED,59710913,Compat change id reported: <*>; UID <*>; state: <*>,"['171979766', '10070', 'ENABLED']",0
1176,06-30,19:49:54.030,440,3459,I,RanchuHwc,"validateDisplay: layer 32 CompositionType 1, fallback to client",e3959746,"validateDisplay: layer <*> CompositionType <*>, fallback to client","['32', '1']",0
1177,06-30,19:49:54.046,440,3459,I,RanchuHwc,"validateDisplay: layer 32 CompositionType 1, fallback to client",e3959746,"validateDisplay: layer <*> CompositionType <*>, fallback to client","['32', '1']",0
1178,06-30,19:49:54.054,3506,3506,D,nativeloader,classloader namespace configured for unbundled product apk. library_path=/product/app/webview/lib/x86:/product/app/webview/webview.apk!/lib/x86:/product/lib:/system/product/lib,b8333851,classloader namespace configured for unbundled product apk. <*>,['library_path=/product/app/webview/lib/x86:/product/app/webview/webview.apk!/lib/x86:/product/lib:/system/product/lib'],0
1179,06-30,19:49:54.056,3507,3507,D,NetworkSecurityConfig,"No Network Security Config specified, using platform default",9c5d0780,No <*> <*> <*> <*> <*> <*> <*>,"['Network', 'Security', 'Config', 'specified, using platform default']",0
1180,06-30,19:49:54.057,3507,3507,D,NetworkSecurityConfig,"No Network Security Config specified, using platform default",9c5d0780,No <*> <*> <*> <*> <*> <*> <*>,"['Network', 'Security', 'Config', 'specified, using platform default']",0
1181,06-30,19:49:54.058,3507,3507,I,cr_WebViewApkApp,Launched version=101.0.4951.61 minSdkVersion=23 isBundle=false processName=com.android.webview:sandboxed_process0:org.chromium.content.app.SandboxedProcessService0:0,30ed7a77,Launched version=<*> minSdkVersion=<*> isBundle=false <*>,"['101.0.4951.61', '23', 'processName=com.android.webview:sandboxed_process0:org.chromium.content.app.SandboxedProcessService0:0']",0
1182,06-30,19:49:54.060,3507,3507,I,cr_ChildProcessService,Creating new ChildProcessService pid=3507,235ff983,Creating new ChildProcessService pid=<*>,['3507'],0
1183,06-30,19:49:54.063,440,3459,I,RanchuHwc,"validateDisplay: layer 32 CompositionType 1, fallback to client",e3959746,"validateDisplay: layer <*> CompositionType <*>, fallback to client","['32', '1']",0
1184,06-30,19:49:54.069,248,248,E,SELinux ,"avc:  denied  { find } for pid=3507 uid=99000 name=content_capture scontext=u:r:isolated_app:s0:c512,c768 tcontext=u:object_r:content_capture_service:s0 tclass=service_manager permissive=0",741b80dd,"avc: denied { find } for pid=<*> uid=<*> name=content_capture scontext=u:r:isolated_app:s0:<*>,<*> tcontext=u:object_r:content_capture_service:s0 tclass=service_manager permissive=<*>","['3507', '99000', 'c512,c768', '0']",0
1185,06-30,19:49:54.072,3506,3506,V,GraphicsEnvironment,ANGLE Developer option for 'com.android.webview' set to: 'default',6c476282,ANGLE Developer option for '<*>' set to: 'default',['com.android.webview'],0
1186,06-30,19:49:54.072,3506,3506,V,GraphicsEnvironment,ANGLE GameManagerService for com.android.webview: false,e9dfa4cd,ANGLE GameManagerService for <*>: false,['com.android.webview'],0
1187,06-30,19:49:54.072,3506,3506,V,GraphicsEnvironment,Neither updatable production driver nor prerelease driver is supported.,a8b6f394,Neither updatable production driver nor prerelease driver is supported.,[],0
1188,06-30,19:49:54.076,3506,3506,D,NetworkSecurityConfig,"No Network Security Config specified, using platform default",9c5d0780,No <*> <*> <*> <*> <*> <*> <*>,"['Network', 'Security', 'Config', 'specified, using platform default']",0
1189,06-30,19:49:54.077,3506,3506,D,NetworkSecurityConfig,"No Network Security Config specified, using platform default",9c5d0780,No <*> <*> <*> <*> <*> <*> <*>,"['Network', 'Security', 'Config', 'specified, using platform default']",0
1190,06-30,19:49:54.077,3506,3506,I,cr_WebViewApkApp,Launched version=101.0.4951.61 minSdkVersion=23 isBundle=false processName=com.android.webview:webview_service,30ed7a77,Launched version=<*> minSdkVersion=<*> isBundle=false <*>,"['101.0.4951.61', '23', 'processName=com.android.webview:webview_service']",0
1191,06-30,19:49:54.080,440,3459,I,RanchuHwc,"validateDisplay: layer 32 CompositionType 1, fallback to client",e3959746,"validateDisplay: layer <*> CompositionType <*>, fallback to client","['32', '1']",0
1192,06-30,19:49:54.096,440,3459,I,RanchuHwc,"validateDisplay: layer 32 CompositionType 1, fallback to client",e3959746,"validateDisplay: layer <*> CompositionType <*>, fallback to client","['32', '1']",0
1193,06-30,19:49:54.113,440,3459,I,RanchuHwc,"validateDisplay: layer 32 CompositionType 1, fallback to client",e3959746,"validateDisplay: layer <*> CompositionType <*>, fallback to client","['32', '1']",0
1194,06-30,19:49:54.130,440,3459,I,RanchuHwc,"validateDisplay: layer 32 CompositionType 1, fallback to client",e3959746,"validateDisplay: layer <*> CompositionType <*>, fallback to client","['32', '1']",0
1195,06-30,19:49:54.136,626,1202,D,CompatibilityChangeReporter,Compat change id reported: 161252188; UID 10070; state: ENABLED,59710913,Compat change id reported: <*>; UID <*>; state: <*>,"['161252188', '10070', 'ENABLED']",0
1196,06-30,19:49:54.146,440,3459,I,RanchuHwc,"validateDisplay: layer 32 CompositionType 1, fallback to client",e3959746,"validateDisplay: layer <*> CompositionType <*>, fallback to client","['32', '1']",0
1197,06-30,19:49:54.156,3481,3481,D,CompatibilityChangeReporter,Compat change id reported: 210923482; UID 10058; state: DISABLED,59710913,Compat change id reported: <*>; UID <*>; state: <*>,"['210923482', '10058', 'DISABLED']",0
1198,06-30,19:49:54.157,3481,3481,D,CompatibilityChangeReporter,Compat change id reported: 37756858; UID 10058; state: ENABLED,59710913,Compat change id reported: <*>; UID <*>; state: <*>,"['37756858', '10058', 'ENABLED']",0
1199,06-30,19:49:54.161,3506,3506,D,CompatibilityChangeReporter,Compat change id reported: 194532703; UID 10070; state: ENABLED,59710913,Compat change id reported: <*>; UID <*>; state: <*>,"['194532703', '10070', 'ENABLED']",0
1200,06-30,19:49:54.162,626,693,D,CompatibilityChangeReporter,Compat change id reported: 194532703; UID 10070; state: ENABLED,59710913,Compat change id reported: <*>; UID <*>; state: <*>,"['194532703', '10070', 'ENABLED']",0
1201,06-30,19:49:54.163,440,3459,I,RanchuHwc,"validateDisplay: layer 32 CompositionType 1, fallback to client",e3959746,"validateDisplay: layer <*> CompositionType <*>, fallback to client","['32', '1']",0
1202,06-30,19:49:54.163,626,693,D,ConnectivityService,"requestNetwork for uid/pid:1000/626 asUid: 10070 activeRequest: null callbackRequest: 44 [NetworkRequest [ REQUEST id=45, [ Capabilities: INTERNET&NOT_RESTRICTED&TRUSTED&NOT_VCN_MANAGED Uid: 10070 RequestorUid: 1000 RequestorPkg: android UnderlyingNetworks: Null] ]] callback flags: 0 order: 2147483647",3117d56f,"requestNetwork for uid<*>:<*><*> asUid: <*> activeRequest: null callbackRequest: <*> [NetworkRequest [ REQUEST id=<*>, [ Capabilities: INTERNET&NOT_RESTRICTED&TRUSTED&NOT_VCN_MANAGED Uid: <*> RequestorUid: <*> RequestorPkg: android UnderlyingNetworks: Null] ]] callback flags: <*> order: <*>","['', '/pid:1000/626', '10070', '44', '45', '10070', '1000', '0', '2147483647']",0
1203,06-30,19:49:54.165,626,753,D,ConnectivityService,NetReassign [45 : null → 100],169cade0,NetReassign [<*> : null → <*>],"['45', '100']",0
1204,06-30,19:49:54.170,626,745,D,WifiNetworkFactory,"got request NetworkRequest [ REQUEST id=45, [ Capabilities: INTERNET&NOT_RESTRICTED&TRUSTED&NOT_VCN_MANAGED Uid: 10070 RequestorUid: 1000 RequestorPkg: android UnderlyingNetworks: Null] ]",6f122267,"got request NetworkRequest [ REQUEST id=<*>, [ Capabilities: INTERNET&NOT_RESTRICTED&TRUSTED&NOT_VCN_MANAGED Uid: <*> RequestorUid: <*> RequestorPkg: <*> UnderlyingNetworks: Null] ]","['45', '10070', '1000', 'android']",0
1205,06-30,19:49:54.170,626,745,D,UntrustedWifiNetworkFactory,"got request NetworkRequest [ REQUEST id=45, [ Capabilities: INTERNET&NOT_RESTRICTED&TRUSTED&NOT_VCN_MANAGED Uid: 10070 RequestorUid: 1000 RequestorPkg: android UnderlyingNetworks: Null] ]",6f122267,"got request NetworkRequest [ REQUEST id=<*>, [ Capabilities: INTERNET&NOT_RESTRICTED&TRUSTED&NOT_VCN_MANAGED Uid: <*> RequestorUid: <*> RequestorPkg: <*> UnderlyingNetworks: Null] ]","['45', '10070', '1000', 'android']",0
1206,06-30,19:49:54.170,626,745,D,OemPaidWifiNetworkFactory,"got request NetworkRequest [ REQUEST id=45, [ Capabilities: INTERNET&NOT_RESTRICTED&TRUSTED&NOT_VCN_MANAGED Uid: 10070 RequestorUid: 1000 RequestorPkg: android UnderlyingNetworks: Null] ]",6f122267,"got request NetworkRequest [ REQUEST id=<*>, [ Capabilities: INTERNET&NOT_RESTRICTED&TRUSTED&NOT_VCN_MANAGED Uid: <*> RequestorUid: <*> RequestorPkg: <*> UnderlyingNetworks: Null] ]","['45', '10070', '1000', 'android']",0
1207,06-30,19:49:54.177,3481,3481,D,CompatibilityChangeReporter,Compat change id reported: 171228096; UID 10058; state: ENABLED,59710913,Compat change id reported: <*>; UID <*>; state: <*>,"['171228096', '10058', 'ENABLED']",0
1208,06-30,19:49:54.180,440,3459,I,RanchuHwc,"validateDisplay: layer 32 CompositionType 1, fallback to client",e3959746,"validateDisplay: layer <*> CompositionType <*>, fallback to client","['32', '1']",0
1209,06-30,19:49:54.182,626,745,D,MultiInternetWifiNetworkFactory,"got request NetworkRequest [ REQUEST id=45, [ Capabilities: INTERNET&NOT_RESTRICTED&TRUSTED&NOT_VCN_MANAGED Uid: 10070 RequestorUid: 1000 RequestorPkg: android UnderlyingNetworks: Null] ]",6f122267,"got request NetworkRequest [ REQUEST id=<*>, [ Capabilities: INTERNET&NOT_RESTRICTED&TRUSTED&NOT_VCN_MANAGED Uid: <*> RequestorUid: <*> RequestorPkg: <*> UnderlyingNetworks: Null] ]","['45', '10070', '1000', 'android']",0
1210,06-30,19:49:54.189,626,2487,D,ConnectivityService,"requestNetwork for uid/pid:10058/3481 activeRequest: null callbackRequest: 46 [NetworkRequest [ REQUEST id=47, [ Capabilities: INTERNET&NOT_RESTRICTED&TRUSTED&NOT_VCN_MANAGED Uid: 10058 RequestorUid: 10058 RequestorPkg: org.chromium.webview_shell UnderlyingNetworks: Null] ]] callback flags: 0 order: 2147483647",09a8ad28,"requestNetwork for uid<*>:<*><*> activeRequest: null callbackRequest: <*> [NetworkRequest [ REQUEST id=<*>, [ Capabilities: INTERNET&NOT_RESTRICTED&TRUSTED&NOT_VCN_MANAGED Uid: <*> RequestorUid: <*> RequestorPkg: <*> UnderlyingNetworks: Null] ]] callback flags: <*> order: <*>","['', '/pid:10058/3481', '46', '47', '10058', '10058', 'org.chromium.webview_shell', '0', '2147483647']",0
1211,06-30,19:49:54.196,440,3459,I,RanchuHwc,"validateDisplay: layer 32 CompositionType 1, fallback to client",e3959746,"validateDisplay: layer <*> CompositionType <*>, fallback to client","['32', '1']",0
1212,06-30,19:49:54.198,626,753,D,ConnectivityService,NetReassign [47 : null → 100],169cade0,NetReassign [<*> : null → <*>],"['47', '100']",0
1213,06-30,19:49:54.204,626,626,D,CompatibilityChangeReporter,Compat change id reported: 135634846; UID 10070; state: DISABLED,59710913,Compat change id reported: <*>; UID <*>; state: <*>,"['135634846', '10070', 'DISABLED']",0
1214,06-30,19:49:54.205,626,656,D,CompatibilityChangeReporter,Compat change id reported: 143937733; UID 10070; state: ENABLED,59710913,Compat change id reported: <*>; UID <*>; state: <*>,"['143937733', '10070', 'ENABLED']",0
1215,06-30,19:49:54.208,626,753,D,ConnectivityService,NetReassign [no changes],c4dd81c2,NetReassign [no changes],[],0
1216,06-30,19:49:54.209,626,745,D,WifiNetworkFactory,"got request NetworkRequest [ REQUEST id=47, [ Capabilities: INTERNET&NOT_RESTRICTED&TRUSTED&NOT_VCN_MANAGED Uid: 10058 RequestorUid: 10058 RequestorPkg: org.chromium.webview_shell UnderlyingNetworks: Null] ]",6f122267,"got request NetworkRequest [ REQUEST id=<*>, [ Capabilities: INTERNET&NOT_RESTRICTED&TRUSTED&NOT_VCN_MANAGED Uid: <*> RequestorUid: <*> RequestorPkg: <*> UnderlyingNetworks: Null] ]","['47', '10058', '10058', 'org.chromium.webview_shell']",0
1217,06-30,19:49:54.209,626,745,D,UntrustedWifiNetworkFactory,"got request NetworkRequest [ REQUEST id=47, [ Capabilities: INTERNET&NOT_RESTRICTED&TRUSTED&NOT_VCN_MANAGED Uid: 10058 RequestorUid: 10058 RequestorPkg: org.chromium.webview_shell UnderlyingNetworks: Null] ]",6f122267,"got request NetworkRequest [ REQUEST id=<*>, [ Capabilities: INTERNET&NOT_RESTRICTED&TRUSTED&NOT_VCN_MANAGED Uid: <*> RequestorUid: <*> RequestorPkg: <*> UnderlyingNetworks: Null] ]","['47', '10058', '10058', 'org.chromium.webview_shell']",0
1218,06-30,19:49:54.209,626,745,D,OemPaidWifiNetworkFactory,"got request NetworkRequest [ REQUEST id=47, [ Capabilities: INTERNET&NOT_RESTRICTED&TRUSTED&NOT_VCN_MANAGED Uid: 10058 RequestorUid: 10058 RequestorPkg: org.chromium.webview_shell UnderlyingNetworks: Null] ]",6f122267,"got request NetworkRequest [ REQUEST id=<*>, [ Capabilities: INTERNET&NOT_RESTRICTED&TRUSTED&NOT_VCN_MANAGED Uid: <*> RequestorUid: <*> RequestorPkg: <*> UnderlyingNetworks: Null] ]","['47', '10058', '10058', 'org.chromium.webview_shell']",0
1219,06-30,19:49:54.209,626,745,D,MultiInternetWifiNetworkFactory,"got request NetworkRequest [ REQUEST id=47, [ Capabilities: INTERNET&NOT_RESTRICTED&TRUSTED&NOT_VCN_MANAGED Uid: 10058 RequestorUid: 10058 RequestorPkg: org.chromium.webview_shell UnderlyingNetworks: Null] ]",6f122267,"got request NetworkRequest [ REQUEST id=<*>, [ Capabilities: INTERNET&NOT_RESTRICTED&TRUSTED&NOT_VCN_MANAGED Uid: <*> RequestorUid: <*> RequestorPkg: <*> UnderlyingNetworks: Null] ]","['47', '10058', '10058', 'org.chromium.webview_shell']",0
1220,06-30,19:49:54.213,440,3459,I,RanchuHwc,"validateDisplay: layer 32 CompositionType 1, fallback to client",e3959746,"validateDisplay: layer <*> CompositionType <*>, fallback to client","['32', '1']",0
1221,06-30,19:49:54.220,402,402,D,Zygote  ,Forked child process 3556,b4e7d82f,Forked child process <*>,['3556'],0
1222,06-30,19:49:54.222,626,656,I,ActivityManager,Start proc 3556:com.android.webview:webview_apk/u0a70 for service {com.android.webview/org.chromium.android_webview.nonembedded.AwComponentUpdateService},09d766df,Start proc <*> for <*> {<*><*>.<*>},"['3556:com.android.webview:webview_apk/u0a70', 'service', 'com', 'android.webview/org.chromium.android_webview.nonembedded.AwComponentUpdateService']",0
1223,06-30,19:49:54.230,440,3459,I,RanchuHwc,"validateDisplay: layer 32 CompositionType 1, fallback to client",e3959746,"validateDisplay: layer <*> CompositionType <*>, fallback to client","['32', '1']",0
